308.132,2.942,253.3,251.3373954,0.774814291,250.7135664,1.021094986,253.2879828,-0.004744251
358.123,2.942,281.7,280.0071068,0.600956053,279.4628255,0.794169152,281.6991521,-0.000301009
358.123,9.807,257.1,256.4477407,0.253698678,265.4078114,3.231354103,257.0998501,-5.83E-05
333.124,5.394,253,252.3585567,0.253534901,253.7195949,0.284424862,253.0002727,0.000107777
348.124,3.432,273.9,272.5524884,0.491972107,272.0726802,0.667148521,273.8984479,-0.000566653
300,2.578,249.121,249.0448995,0.030547605,248.3444784,0.311704593,249.120111,-0.000356867
368.124,8.336,268,267.6108481,0.145205933,272.0603036,1.515038657,267.9997692,-8.61E-05
373.074,3.432,286.7,285.6069565,0.381249913,285.265607,0.500311475,286.6987159,-0.000447889
333.124,4.903,256,255.2562868,0.290512969,255.9355838,0.025162578,256.0006816,0.00026624
313.13,3.923,248.4,246.9057855,0.601535628,246.9712924,0.57516409,248.3992585,-0.000298508
343.124,3.432,271.1,269.7399342,0.501684176,269.2423993,0.685208668,271.1010794,0.000398169
293.138,2.942,242.2,240.5383924,0.686047729,240.2066296,0.82302659,242.1968177,-0.00131391
358.123,9.316,257.9,257.399359,0.19412214,265.0468843,2.771184296,257.8999183,-3.17E-05
370,2.019,289.275,289.2289915,0.015904762,288.7268736,0.18948281,289.2752935,0.000101466
273.15,2.855,223.144,224.0016122,0.384331284,224.8910022,0.782903506,223.1580438,0.006293621
328.126,9.316,225.6,224.7728547,0.36664242,244.6331182,8.436665869,225.5961093,-0.001724584
328.126,7.355,236.1,235.5198254,0.245732571,242.7241144,2.805639305,236.0986561,-0.00056919
400,3.337,298.545,298.5424271,0.000861813,298.3596471,0.062085414,298.5455814,0.000194751
298.144,1.13,260.79,260.4632736,0.125283331,259.8065626,0.377099352,260.7879941,-0.000769175
450,13.707,316.526,316.2656479,0.08225299,322.0666857,1.750467797,316.5261854,5.86E-05
338.124,3.432,268.3,266.8474127,0.541404137,266.3381865,0.731201454,268.3004877,0.00018179
370,1.449,291.407,291.3578251,0.016874989,290.9211328,0.166731479,291.4071402,4.81E-05
270,1.846,236.431,236.3366848,0.039891216,235.9563913,0.200738778,236.4301777,-0.000347778
328.126,3.432,262.3,260.7886036,0.576209074,260.2825805,0.769126763,262.2988058,-0.000455276
270,2.316,229.714,229.5964331,0.051179684,229.7090808,0.002141445,229.7180051,0.001743516
323.127,3.432,259.1,257.5998284,0.578993284,257.1146896,0.766233269,259.1009385,0.000362204
358.123,7.845,261.7,261.3210774,0.14479274,265.6212064,1.498359343,261.7006733,0.000257295
300,6.008,207.702,207.6242664,0.037425542,218.524494,5.210587284,207.6987698,-0.001555209
343.124,4.903,263.2,262.3381135,0.327464476,262.823338,0.143108663,263.200373,0.000141732
298.144,1.461,257.889,257.7061308,0.070910043,256.9477093,0.364998391,257.8897312,0.000283524
273.15,1,248.732,248.649376,0.033218082,248.0958192,0.255769583,248.7211972,-0.004343155
313.13,5.884,230.3,229.6025833,0.302829657,234.1569464,1.674748762,230.298275,-0.000749043
270,1.63,239.286,239.1995903,0.036111473,238.7075027,0.241759777,239.2856221,-0.000157945
343.124,5.884,258,257.4899202,0.197705349,259.2016726,0.465764574,258.000613,0.000237601
363.123,4.413,278.1,276.8088132,0.464288673,276.820012,0.460261776,278.0994944,-0.000181803
350,1.144,284.253,284.1944499,0.020597883,283.7246971,0.185856578,284.2512834,-0.000603885
333.124,3.432,265.4,263.8665536,0.577786888,263.3536242,0.771053429,265.398794,-0.000454396
350,1.873,280.864,280.8085641,0.019737631,280.1868269,0.241103559,280.8644479,0.000159478
350,4.067,270.669,270.6730444,0.001494224,270.4814054,0.069307752,270.6765659,0.002795264
333.124,9.316,232.4,231.5814552,0.352213769,247.4169959,6.461702194,232.3976005,-0.001032493
343.124,6.865,253.2,252.818944,0.150496051,256.3222584,1.233119431,253.2002362,9.33E-05
400,7.686,289.557,289.536035,0.007240371,291.8867231,0.804581861,289.557277,9.57E-05
298.144,3.198,241.995,241.7918466,0.08394942,241.5421964,0.187112792,242.0015424,0.002703517
300,3.643,238.812,238.7933847,0.00779496,238.9983696,0.078040299,238.814907,0.001217278
293.138,5.394,206.3,205.3767741,0.44751619,214.8136777,4.126843286,206.3077435,0.003753501
330,1.059,275.997,275.9381733,0.021314253,275.4063117,0.214019826,275.9949139,-0.000755837
348.124,7.845,253.5,253.0234609,0.187983866,258.3107603,1.897735819,253.4986753,-0.000522567
338.124,7.355,246.6,245.9709226,0.255100324,251.2541162,1.88731395,246.5993086,-0.000280359
343.124,4.413,265.9,264.7943958,0.415796991,264.8484468,0.395469425,265.9001319,4.96E-05
313.13,8.336,201.2,200.7804158,0.208540855,234.6928288,16.64653519,201.2193523,0.009618442
318.129,7.845,218.2,217.954469,0.112525665,233.0917278,6.824806508,218.19589,-0.0018836
250,1.293,230.312,230.3006625,0.00492267,230.3193983,0.003212295,230.3202199,0.003569044
300,3.146,243.815,243.7322369,0.03394504,243.3818023,0.177674753,243.8153724,0.000152752
310,3.078,251.56,251.4891437,0.028166759,250.9170672,0.255578311,251.5687622,0.003483145
353.123,4.413,272.2,270.986761,0.445716018,271.0013923,0.440340816,272.1983782,-0.000595829
350,1.584,282.204,282.1507536,0.018868053,281.5741656,0.22318408,282.2038694,-4.63E-05
323.127,9.316,217.4,217.0962776,0.139706716,243.5034379,12.00710115,217.39656,-0.001582341
313.13,3.432,252.2,250.8338281,0.541701784,250.4490286,0.694278906,252.2007026,0.000278577
323.127,3.923,255.6,254.2746674,0.518518232,254.1312721,0.574619679,255.5999434,-2.22E-05
348.124,4.413,269.1,267.9420815,0.430293014,267.9708141,0.419615719,269.0975926,-0.000894594
323.127,9.807,217.3,217.140968,0.073185458,250.1298315,15.10806788,217.3074636,0.003434676
298.144,2.178,251.894,251.4653104,0.170186507,250.6718049,0.485202149,251.8926435,-0.000538518
343.124,8.826,245.3,244.7265035,0.233793926,253.9404856,3.522415654,245.2997986,-8.21E-05
298.144,4.591,226.161,226.2272681,0.029301294,228.7315599,1.136606179,226.1688034,0.003450382
318.129,4.903,244.1,243.1909494,0.372409095,244.4769791,0.154436338,244.0992144,-0.000321818
343.124,5.394,260.7,259.8964842,0.30821473,260.9312607,0.088707595,260.6995,-0.000191793
350,2.229,279.211,279.1559201,0.019726981,278.5077127,0.251883808,279.2116639,0.000237789
363.123,5.884,272.1,271.4379054,0.243327674,272.6277449,0.193952554,272.0998972,-3.78E-05
330,1.559,273.117,273.0571807,0.021902445,272.37303,0.272399741,273.1172676,9.80E-05
373.074,3.923,285,283.9333943,0.374247614,283.7482051,0.439226281,285.0000861,3.02E-05
330,3.068,264.214,264.1513283,0.023720053,263.4994544,0.27044199,264.2217369,0.00292828
293.138,3.923,230.4,229.1752063,0.531594488,230.4050367,0.002186068,230.3985256,-0.000639938
450,7.283,315.586,315.5612682,0.007836786,317.1430664,0.493388934,315.5861294,4.10E-05
353.123,4.903,269.7,268.872485,0.306827957,269.2510752,0.166453393,269.6999623,-1.40E-05
400,6.359,291.833,291.8347825,0.000610795,293.0667234,0.422749792,291.8334619,0.000158262
298.136,6.374,191.8,192.0233135,0.116430396,213.6617229,11.39818712,191.8419666,0.02188041
343.124,6.374,255.6,255.1266886,0.185176604,257.6561357,0.804434937,255.5996779,-0.000126035
308.132,5.884,223.8,223.2025161,0.266972252,228.9947811,2.32117118,223.7979866,-0.000899665
338.124,3.923,265.4,264.1899153,0.455947513,263.9285886,0.554412735,265.4003335,0.000125675
298.136,2.942,246.1,244.318074,0.724065827,243.8500917,0.914225234,246.0758118,-0.009828613
450,1.963,321.416,321.3876895,0.008808056,321.3272447,0.02761384,321.4143066,-0.000526847
318.129,4.413,248,246.9870843,0.40843375,247.4957204,0.203338548,248.0007009,0.000282632
348.124,7.355,255.4,254.9288247,0.184485239,259.0654652,1.435186061,255.3986222,-0.000539473
348.124,3.923,271.6,270.2382393,0.501384647,269.968457,0.60071539,271.5964372,-0.001311793
358.123,3.432,279.3,277.9644157,0.478189868,277.5327382,0.632746796,279.3010496,0.000375809
318.129,6.865,226.8,226.832077,0.014143298,234.6446439,3.458837698,226.8004554,0.000200806
353.123,3.432,276.6,275.2915997,0.473029754,274.8341059,0.638428814,276.5994467,-0.000200028
450,3.788,318.904,318.8881717,0.004963343,319.0952987,0.059986297,318.9041536,4.82E-05
285,1.013,254.874,254.8105921,0.024878136,254.2029976,0.263268282,254.8704682,-0.001385712
450,14.188,317.053,316.7723281,0.088525231,322.8764351,1.836738684,317.0496114,-0.001068777
353.123,7.355,259.4,259.0153338,0.148290748,262.7430512,1.288762992,259.3998476,-5.87E-05
400,1.729,302.735,302.7204885,0.004793466,302.4184209,0.104573009,302.7338938,-0.000365398
288.141,4.903,206.5,205.9682379,0.257511913,213.6919676,3.482793027,206.5173559,0.008404771
333.124,4.413,259.3,258.1406783,0.447096683,258.2928026,0.388429387,259.2992532,-0.000288025
303.134,5.394,222.8,222.3151286,0.217626302,227.0564552,1.910437702,222.797932,-0.000928206
338.124,6.865,248.8,248.441722,0.144002412,252.4082025,1.450242162,248.8005578,0.000224198
350,5.176,265.648,265.6616378,0.005133786,266.3226236,0.253953954,265.6528149,0.001812499
363.123,3.923,280,278.6759051,0.472891036,278.4454319,0.555202893,280.0000165,5.90E-06
358.123,8.826,258.9,258.5469541,0.136363808,264.9776376,2.347484589,258.9006877,0.000265643
368.124,4.413,280.7,279.6019267,0.391191058,279.6205448,0.384558318,280.700027,9.62E-06
304.77,1.95,257.402,257.3325441,0.026983434,256.5069496,0.347724726,257.4019148,-3.31E-05
373.074,4.903,281.6,280.7002968,0.319496875,281.0082461,0.210139879,281.5996805,-0.000113457
333.124,8.826,234.2,233.498675,0.299455594,246.2968276,5.165169769,234.2000005,2.24E-07
348.124,6.374,259.4,259.040671,0.13852313,261.309174,0.735996145,259.4004059,0.000156463
343.124,7.845,249.1,248.4841103,0.247245965,254.4503606,2.147876596,249.0996923,-0.000123505
300,5.304,219.148,219.114707,0.015192016,224.3030969,2.352335819,219.1502815,0.001041064
313.13,4.903,239.6,238.6261155,0.406462646,240.2618454,0.276229299,239.5996727,-0.000136607
323.127,2.942,262.7,260.8573445,0.701429577,260.1627681,0.965828664,262.6991075,-0.000339733
353.123,7.845,257.8,257.2868508,0.199049341,262.0303184,1.640930334,257.7989898,-0.000391847
328.126,2.942,265.6,263.8198854,0.67022387,263.1287314,0.930447515,265.5923212,-0.002891123
353.123,5.884,265.5,264.750061,0.2824629,266.1444205,0.242719586,265.4992354,-0.000287973
304.77,1.202,263.256,263.1907361,0.02479104,262.5184045,0.280181838,263.2550057,-0.000377694
310,1.787,261.551,261.4779088,0.027945296,260.6711508,0.336396802,261.5512307,8.82E-05
368.124,7.355,270.8,270.1467933,0.2412137,273.0314063,0.824005281,270.7992197,-0.000288135
328.126,4.903,252.4,251.4593698,0.372674406,252.286464,0.044982567,252.3995423,-0.00018132
313.13,7.845,208.1,207.6585274,0.21214445,229.2897734,10.18249563,208.085059,-0.007179701
300,1.017,262.36,262.2949058,0.024811023,261.686175,0.256832215,262.3579367,-0.00078643
350,2.447,278.194,278.1445969,0.017758507,277.4969041,0.250579056,278.1957683,0.000635635
363.123,7.845,265.5,265.1590254,0.128427345,269.0929014,1.353258531,265.5006175,0.000232575
323.127,5.394,244.4,243.9379914,0.189037889,245.8502099,0.593375573,244.4012441,0.000509039
338.124,2.942,271.2,269.4895331,0.630703134,268.8299304,0.873919469,271.199102,-0.00033113
323.127,5.884,241.2,240.3741748,0.342381924,243.4294631,0.924321352,241.1980258,-0.000818492
303.134,4.903,229.1,228.2444628,0.373433959,231.0057463,0.831840375,229.0985569,-0.000629881
333.124,8.336,236.4,235.7797295,0.262381768,245.9657328,4.046418274,236.399914,-3.64E-05
400,8.99,287.866,287.7983843,0.023488602,291.509612,1.265731973,287.8662968,0.000103113
370,2.772,286.495,286.4579786,0.01292218,285.9742166,0.181777483,286.5000739,0.001771017
