295.13,3.8,15.52,15.6381829329896,15.6637424846274,14.8186607393731
411.78,13,24.58,24.4010016425487,24.4196396162034,24.7604789310026
307.17,7.9,33.81,32.6895554346428,29.9989374022228,35.8795560600258
323.15,13.3,50.11,50.3113712471686,44.7570225081768,50.0194686457733
220.01,17.5,279.3,272.66542997195,349.912227805397,277.912233398111
323.15,10.5,32.92,31.7261762377072,30.1308887290654,32.9267931861358
370.68,1.3,18.64,18.4905825790416,18.4914820397786,18.5658121416692
313.15,8.6,28.53,26.7743026074631,26.4855674830815,30.9488837857361
323.15,9.9,27.99,27.1148307738359,26.7365628288372,29.210640203027
270,1.8,13.78,13.7521910337447,13.7543525198432,13.6335170439716
303.05,7.2,27.1,44.0707958561584,-9999990000000,39.5783122987966
411.59,8.5,22.18,22.1762367073466,22.2049179147008,22.1075252559221
370,1.4,18.62,18.4762189023385,18.4772816206658,18.5861402380143
300.01,13,80.5,80.1577717044556,75.7172654935494,80.6377593149122
303.05,6.4,19.2,18.539256307525,18.7019694333737,27.6547166918145
304.77,3.1,15.88,15.7997095039658,15.8124187149854,15.3669483435695
309.54,8.3,33.76,32.3731720456652,30.0101777632488,36.7341603080794
304.77,1.2,15.46,15.3692486936679,15.3702981035415,15.7673759794008
280.02,11.1,105.1,105.492910501435,106.879820316045,105.262385252371
304.25,10.2,65.07,65.6739672581994,58.0460748869046,67.2508987997754
296.74,3.7,15.53,15.6603189677025,15.6835403730373,14.0702176922499
304.13,7.4,47.5,41.157383328815,33.1787644850936,37.6777492517246
220.01,12.6,269.1,263.272875694234,333.892021459843,269.175771329855
273.15,3.3,14.65,14.439748000237,14.4488354866535,16.4028539156049
474.25,8.5,24.27,24.4583510320528,24.4665268718478,24.2458308130149
220.01,2.5,246.8,243.166929543621,298.800466796065,247.59109448674
304.43,7.4,35.19,25.6085068593172,25.4322742948283,36.2783530999924
353,13,27.48,26.8948316329776,26.656005734713,27.3530110030122
304.77,1.7,15.5,15.454422823051,15.4569013501092,16.0893565520585
305.35,7.5,27.5,24.7891786285783,24.835568138246,33.9291458487035
348.15,7.7,20.18,19.8257031068195,19.9126115762217,20.1397493525525
298.15,4.6,16.38,16.2323837657744,16.280418529745,17.2941842455955
432.28,5,22.16,21.9449145096508,21.9526091476953,22.1311657256645
350,1.9,17.7,17.6426264930194,17.645126825603,17.7078872872672
313.15,7,19.59,19.0760833147904,19.2535530443864,19.2720392874678
303.05,8.8,61.3,61.594634260399,52.9292359804652,61.8524308632488
250,1.3,12.65,12.647376620149,12.6475144145512,13.5888895598396
313.15,8.2,24.46,23.0229047787508,23.2476405640834,27.2492006453549
310,3.1,16.08,16.0454057121293,16.0575953977497,15.2749175423182
240,17.6,199.4,202.711327601785,249.051271167693,198.878843207161
304.18,7.4,37.11,39.9915192133279,32.3556728335378,37.4436523102158
307.75,8,42.3,32.6931259867056,30.0508861965945,36.6125568531436
452.58,11,24.28,24.4622455347424,24.4757680497612,24.3194185412124
303.05,8.3,58.5,58.6889004668555,49.6178497953878,56.1918847476829
